#Filename=F:\pcameron\3_Experimental\AFM\311024\Image00023.nid
#Date=31-10-2024
#Controller=096-20-046
#Scanhead=75-21-266.hed
#Cantilever=CP-qp-CONT-BSG-B-5
#Spring-Constant=0.128966N/m
#Deflection-Sensitivity=6.38e-09m/V
#SpecMode=Map
#SpecMap-Dim=0;2e-05;0;2e-05
#SpecMap-Size=3;3;0;0
#SpecMap-CurIndex=0
#SpecMap-PhaseCount=2

#Spec-Phase=0
#Spec-Name=Spec forward
#Spec-Points=8282
#Spec-SampleRate=0Hz
#Spec-Data=Z-Axis Sensor [m];Deflection [N];Z-Axis-Out [m]
-4.70279e-06;-5.25168e-05;-5.93069e-06
-4.70229e-06;-4.38183e-05;-5.92989e-06
-4.70139e-06;-2.27518e-05;-5.9291e-06
-4.70074e-06;3.51135e-06;-5.92831e-06
-4.70016e-06;4.24777e-05;-5.92752e-06
-4.69926e-06;3.07617e-05;-5.92673e-06
-4.69854e-06;0.000102287;-5.92593e-06
-4.69757e-06;9.06456e-05;-5.92514e-06
-4.69702e-06;0.000189272;-5.92435e-06
-4.6963e-06;-2.698e-05;-5.92356e-06
-4.69535e-06;-0.000158166;-5.92277e-06
-4.69466e-06;-6.87031e-05;-5.92198e-06
-4.69397e-06;-1.33269e-05;-5.92118e-06
-4.69326e-06;4.87548e-05;-5.92039e-06
-4.69248e-06;3.5288e-05;-5.9196e-06
-4.69187e-06;-0.000156024;-5.91881e-06
-4.69118e-06;-0.000153509;-5.91802e-06
-4.69034e-06;-5.00395e-05;-5.91723e-06
-4.68963e-06;-0.000119311;-5.91643e-06
-4.68884e-06;4.51041e-05;-5.91564e-06
-4.68794e-06;5.6224e-05;-5.91485e-06
-4.68732e-06;-5.28148e-05;-5.91406e-06
-4.68652e-06;-1.06447e-05;-5.91327e-06
-4.68587e-06;9.86294e-06;-5.91248e-06
-4.68485e-06;-1.19113e-05;-5.91168e-06
-4.68416e-06;-6.58719e-05;-5.91089e-06
-4.68343e-06;-2.71849e-05;-5.9101e-06
-4.6827e-06;-0.000134994;-5.90931e-06
-4.68203e-06;-0.000165504;-5.90852e-06
-4.68102e-06;-1.12966e-05;-5.90772e-06
-4.68037e-06;-0.000142296;-5.90693e-06
-4.67963e-06;-3.35365e-05;-5.90614e-06
-4.67886e-06;-7.35832e-05;-5.90535e-06
-4.678e-06;4.74882e-05;-5.90456e-06
-4.67743e-06;-2.02373e-05;-5.90377e-06
-4.67664e-06;-6.45122e-05;-5.90297e-06
-4.67603e-06;2.40376e-05;-5.90218e-06
-4.67507e-06;-0.000106086;-5.90139e-06
-4.67449e-06;-3.52502e-05;-5.9006e-06
-4.67395e-06;2.46895e-05;-5.89981e-06
-4.67282e-06;0.000110259;-5.89902e-06
-4.67239e-06;-3.26425e-05;-5.89822e-06
-4.67167e-06;5.61123e-05;-5.89743e-06
-4.67092e-06;6.83312e-05;-5.89664e-06
-4.66995e-06;4.94068e-05;-5.89585e-06
-4.66921e-06;7.27388e-06;-5.89506e-06
-4.66851e-06;2.94952e-05;-5.89426e-06
-4.66778e-06;6.61332e-05;-5.89347e-06
-4.66669e-06;-3.04818e-05;-5.89268e-06
-4.66626e-06;-5.43981e-05;-5.89189e-06
-4.66531e-06;-0.000117914;-5.8911e-06
-4.66454e-06;0.000134324;-5.89031e-06
-4.66346e-06;8.61566e-05;-5.88951e-06
-4.66299e-06;8.05501e-05;-5.88872e-06
-4.66211e-06;5.14743e-05;-5.88793e-06
-4.66165e-06;7.71973e-05;-5.88714e-06
-4.66073e-06;7.02124e-05;-5.88635e-06
-4.66036e-06;5.17537e-05;-5.88556e-06
-4.65922e-06;5.02449e-05;-5.88476e-06
-4.65854e-06;3.28479e-05;-5.88397e-06
-4.65735e-06;0.000103069;-5.88318e-06
-4.65668e-06;7.93952e-05;-5.88239e-06
-4.65606e-06;5.82543e-05;-5.8816e-06
