#Filename=G:\File_Exchange\Raoul_Paula\pdms_35t1_afm_041124\Image_00031_20241104.nid
#Date=04-11-2024
#Controller=096-20-046
#Scanhead=75-21-266.hed
#Cantilever=CP-qp-CONT-BSG-B-5
#Spring-Constant=0.125959N/m
#Deflection-Sensitivity=5e-09m/V
#SpecMode=Map
#SpecMap-Dim=-1e-05;1e-05;-1e-05;1e-05
#SpecMap-Size=3;3;0;0
#SpecMap-CurIndex=2
#SpecMap-PhaseCount=2

#Spec-Phase=0
#Spec-Name=Spec forward
#Spec-Points=10240
#Spec-SampleRate=0Hz
#Spec-Data=Z-Axis Sensor [m];Deflection [N];Z-Axis-Out [m]
-1.63042e-06;0.00350537;-3.58728e-06
-1.62929e-06;0.00329666;-3.5863e-06
-1.62856e-06;0.00350021;-3.58533e-06
-1.62745e-06;0.00342419;-3.58435e-06
-1.62672e-06;0.00349313;-3.58337e-06
-1.62592e-06;0.00348013;-3.5824e-06
-1.62474e-06;0.00355207;-3.58142e-06
-1.62421e-06;0.00329072;-3.58044e-06
-1.62331e-06;0.00334375;-3.57947e-06
-1.62208e-06;0.00366502;-3.57849e-06
-1.62121e-06;0.00344332;-3.57751e-06
-1.62006e-06;0.00352964;-3.57654e-06
-1.61919e-06;0.00350354;-3.57556e-06
-1.61818e-06;0.00357024;-3.57458e-06
-1.6171e-06;0.00348386;-3.57361e-06
-1.61613e-06;0.0036763;-3.57263e-06
-1.61526e-06;0.0036516;-3.57165e-06
-1.61422e-06;0.00382127;-3.57068e-06
-1.6132e-06;0.00354016;-3.5697e-06
-1.61247e-06;0.00350248;-3.56872e-06
-1.61147e-06;0.0036218;-3.56775e-06
-1.61054e-06;0.00361288;-3.56677e-06
-1.60931e-06;0.00364451;-3.56579e-06
-1.60875e-06;0.00358427;-3.56482e-06
-1.60764e-06;0.00354698;-3.56384e-06
-1.6068e-06;0.00363557;-3.56286e-06
-1.60587e-06;0.00368834;-3.56189e-06
-1.60488e-06;0.00379836;-3.56091e-06
-1.60358e-06;0.00370246;-3.55993e-06
-1.60259e-06;0.00358705;-3.55896e-06
-1.60129e-06;0.00369214;-3.55798e-06
-1.60082e-06;0.00386423;-3.557e-06
-1.60011e-06;0.00373595;-3.55603e-06
-1.59892e-06;0.00378424;-3.55505e-06
-1.59779e-06;0.00371622;-3.55407e-06
-1.59702e-06;0.00375437;-3.5531e-06
-1.59572e-06;0.00366286;-3.55212e-06
-1.59472e-06;0.00367824;-3.55114e-06
-1.5939e-06;0.00362374;-3.55017e-06
-1.59311e-06;0.00383636;-3.54919e-06
-1.59203e-06;0.00370577;-3.54821e-06
-1.59113e-06;0.00369484;-3.54724e-06
-1.58994e-06;0.00382144;-3.54626e-06
-1.58937e-06;0.00380244;-3.54528e-06
-1.58848e-06;0.00366636;-3.54431e-06
-1.58704e-06;0.00366112;-3.54333e-06
-1.58642e-06;0.0038979;-3.54235e-06
-1.58523e-06;0.00384027;-3.54138e-06
-1.58431e-06;0.00385569;-3.5404e-06
-1.58301e-06;0.00393262;-3.53942e-06
-1.58219e-06;0.00387084;-3.53845e-06
-1.58111e-06;0.00392232;-3.53747e-06
-1.5803e-06;0.00368673;-3.53649e-06
-1.57925e-06;0.00385504;-3.53552e-06
-1.57838e-06;0.0038119;-3.53454e-06
-1.57757e-06;0.00384577;-3.53356e-06
-1.57662e-06;0.00391731;-3.53259e-06
-1.57545e-06;0.00391625;-3.53161e-06
-1.57487e-06;0.00375517;-3.53063e-06
-1.57342e-06;0.00382083;-3.52966e-06
-1.57268e-06;0.00394739;-3.52868e-06
-1.57176e-06;0.00410454;-3.5277e-06
-1.57082e-06;0.00403004;-3.52673e-06
-1.5698e-06;0.00387225;-3.52575e-06
-1.56875e-06;0.00393557;-3.52477e-06
-1.56789e-06;0.004126;-3.5238e-06
-1.56674e-06;0.00397228;-3.52282e-06
-1.56588e-06;0.00430495;-3.52184e-06
-1.56516e-06;0.00410825;-3.52087e-06
-1.56384e-06;0.00401473;-3.51989e-06
-1.56272e-06;0.00406092;-3.51891e-06
-1.56206e-06;0.00417337;-3.51794e-06
-1.56098e-06;0.00403643;-3.51696e-06
-1.56017e-06;0.00411607;-3.51598e-06
-1.55928e-06;0.00417842;-3.51501e-06
-1.55832e-06;0.0043034;-3.51403e-06
-1.55704e-06;0.00424169;-3.51305e-06
-1.55648e-06;0.00419974;-3.51208e-06
-1.55537e-06;0.0042646;-3.5111e-06
-1.55422e-06;0.00408178;-3.51012e-06
-1.55353e-06;0.00422034;-3.50915e-06
-1.55251e-06;0.00436315;-3.50817e-06
-1.55132e-06;0.00434699;-3.50719e-06
-1.55047e-06;0.00427993;-3.50622e-06
-1.54959e-06;0.00416711;-3.50524e-06
-1.54839e-06;0.00430644;-3.50426e-06
-1.54752e-06;0.00422279;-3.50329e-06
-1.5468e-06;0.00415688;-3.50231e-06
-1.54543e-06;0.00417417;-3.50133e-06
-1.54454e-06;0.00405077;-3.50036e-06
-1.5441e-06;0.00419818;-3.49938e-06
-1.54299e-06;0.0041303;-3.4984e-06
-1.54179e-06;0.00416719;-3.49743e-06
-1.54116e-06;0.00418514;-3.49645e-06
-1.53971e-06;0.00433955;-3.49547e-06
-1.53908e-06;0.00433207;-3.4945e-06
-1.53804e-06;0.00424733;-3.49352e-06
-1.53675e-06;0.00431022;-3.49254e-06
-1.53613e-06;0.0045119;-3.49157e-06
-1.53481e-06;0.00442093;-3.49059e-06
-1.53378e-06;0.00433751;-3.48961e-06
-1.53279e-06;0.00435129;-3.48864e-06
-1.53206e-06;0.00434697;-3.48766e-06
-1.53114e-06;0.00431048;-3.48668e-06
-1.53008e-06;0.00429344;-3.48571e-06
-1.52914e-06;0.00446862;-3.48473e-06
-1.52835e-06;0.00454787;-3.48375e-06
-1.5272e-06;0.00436481;-3.48278e-06
-1.52619e-06;0.00447294;-3.4818e-06
-1.5254e-06;0.00433423;-3.48082e-06
-1.52438e-06;0.0043875;-3.47985e-06
-1.52324e-06;0.00451015;-3.47887e-06
-1.52227e-06;0.00444792;-3.47789e-06
-1.52108e-06;0.00444004;-3.47692e-06
-1.52036e-06;0.00439096;-3.47594e-06
-1.51947e-06;0.00444643;-3.47496e-06
-1.51829e-06;0.00434965;-3.47399e-06
-1.51736e-06;0.0046543;-3.47301e-06
-1.51639e-06;0.00440193;-3.47203e-06
-1.51569e-06;0.00436572;-3.47106e-06
-1.51446e-06;0.00451919;-3.47008e-06
-1.51361e-06;0.00443697;-3.4691e-06
-1.51293e-06;0.00451619;-3.46813e-06
-1.51188e-06;0.00448505;-3.46715e-06
-1.51088e-06;0.00465268;-3.46617e-06
-1.5099e-06;0.00466384;-3.4652e-06
-1.509e-06;0.00462405;-3.46422e-06
-1.50787e-06;0.00462774;-3.46324e-06
-1.50688e-06;0.00449887;-3.46227e-06
-1.50618e-06;0.00435522;-3.46129e-06
-1.50497e-06;0.00460696;-3.46031e-06
-1.50395e-06;0.00456333;-3.45934e-06
-1.50328e-06;0.00461923;-3.45836e-06
-1.50207e-06;0.00460748;-3.45738e-06
-1.50114e-06;0.00469688;-3.45641e-06
-1.50036e-06;0.0045402;-3.45543e-06
-1.49909e-06;0.00470124;-3.45445e-06
-1.49831e-06;0.00467368;-3.45348e-06
-1.49721e-06;0.00453679;-3.4525e-06
-1.49584e-06;0.00459725;-3.45152e-06
-1.49509e-06;0.00472427;-3.45055e-06
-1.49419e-06;0.00459809;-3.44957e-06
-1.49316e-06;0.00470959;-3.44859e-06
-1.49205e-06;0.00472056;-3.44762e-06
-1.4913e-06;0.00458296;-3.44664e-06
-1.49031e-06;0.00472069;-3.44566e-06
-1.48895e-06;0.00456434;-3.44469e-06
-1.48822e-06;0.00462541;-3.44371e-06
-1.48724e-06;0.00461014;-3.44273e-06
-1.48625e-06;0.00461847;-3.44176e-06
-1.4852e-06;0.00445241;-3.44078e-06
-1.48408e-06;0.00451408;-3.4398e-06
-1.48311e-06;0.00459584;-3.43883e-06
-1.48219e-06;0.00469836;-3.43785e-06
-1.48112e-06;0.0044624;-3.43687e-06
-1.48004e-06;0.00458583;-3.4359e-06
-1.47913e-06;0.00435047;-3.43492e-06
-1.47826e-06;0.00451049;-3.43394e-06
-1.47736e-06;0.00464074;-3.43297e-06
-1.47642e-06;0.00466902;-3.43199e-06
-1.47534e-06;0.00454005;-3.43101e-06
-1.47481e-06;0.00471043;-3.43004e-06
-1.47391e-06;0.00474673;-3.42906e-06
-1.47301e-06;0.00475066;-3.42808e-06
-1.47185e-06;0.00483517;-3.42711e-06
-1.47042e-06;0.00488551;-3.42613e-06
-1.46979e-06;0.00474302;-3.42515e-06
-1.46886e-06;0.00481855;-3.42418e-06
-1.46801e-06;0.00474522;-3.4232e-06
-1.4667e-06;0.00467733;-3.42222e-06
-1.46591e-06;0.00473464;-3.42125e-06
-1.4649e-06;0.00476688;-3.42027e-06
-1.46415e-06;0.00480628;-3.41929e-06
-1.46297e-06;0.00460763;-3.41832e-06
-1.46199e-06;0.00478674;-3.41734e-06
-1.46105e-06;0.00477938;-3.41636e-06
-1.46035e-06;0.00466177;-3.41539e-06
-1.45944e-06;0.00473682;-3.41441e-06
-1.45836e-06;0.0049329;-3.41343e-06
-1.45712e-06;0.0048044;-3.41246e-06
-1.45601e-06;0.00495553;-3.41148e-06
-1.45539e-06;0.0049137;-3.4105e-06
-1.45405e-06;0.00500189;-3.40953e-06
-1.45319e-06;0.00490217;-3.40855e-06
-1.45236e-06;0.00488425;-3.40757e-06
-1.45111e-06;0.00482801;-3.4066e-06
-1.45009e-06;0.00471547;-3.40562e-06
-1.44918e-06;0.00471378;-3.40464e-06
-1.44798e-06;0.00470992;-3.40367e-06
-1.44731e-06;0.00484338;-3.40269e-06
-1.4463e-06;0.004672;-3.40171e-06
-1.44503e-06;0.00490079;-3.40074e-06
-1.44418e-06;0.00494914;-3.39976e-06
-1.44317e-06;0.00480604;-3.39878e-06
-1.44213e-06;0.00485683;-3.39781e-06
-1.44138e-06;0.00465253;-3.39683e-06
-1.44019e-06;0.00493448;-3.39585e-06
-1.4392e-06;0.00478692;-3.39488e-06
-1.4384e-06;0.0049183;-3.3939e-06
-1.4373e-06;0.00476608;-3.39292e-06
-1.43629e-06;0.00477986;-3.39195e-06
-1.43555e-06;0.00490433;-3.39097e-06
-1.43409e-06;0.00478655;-3.38999e-06
-1.43346e-06;0.00495901;-3.38902e-06
-1.43257e-06;0.00484904;-3.38804e-06
-1.43157e-06;0.0050208;-3.38706e-06
-1.43032e-06;0.0049505;-3.38609e-06
-1.42934e-06;0.00488121;-3.38511e-06
-1.42821e-06;0.00502024;-3.38413e-06
-1.4272e-06;0.00499176;-3.38316e-06
-1.42671e-06;0.00487013;-3.38218e-06
-1.42583e-06;0.0050482;-3.3812e-06
-1.42478e-06;0.0048616;-3.38023e-06
-1.42364e-06;0.00485351;-3.37925e-06
-1.42273e-06;0.00482552;-3.37827e-06
-1.42197e-06;0.00492107;-3.3773e-06
-1.42087e-06;0.00508655;-3.37632e-06
-1.41985e-06;0.00489509;-3.37534e-06
-1.41864e-06;0.00483325;-3.37437e-06
-1.41796e-06;0.00492679;-3.37339e-06
-1.41707e-06;0.00500817;-3.37241e-06
-1.416e-06;0.00506045;-3.37144e-06
-1.41495e-06;0.0048819;-3.37046e-06
-1.41372e-06;0.00494354;-3.36948e-06
-1.41294e-06;0.00495175;-3.36851e-06
-1.41217e-06;0.00509003;-3.36753e-06
-1.41106e-06;0.00509564;-3.36655e-06
-1.41002e-06;0.00508662;-3.36558e-06
-1.40898e-06;0.00500517;-3.3646e-06
-1.40808e-06;0.00493446;-3.36362e-06
-1.40719e-06;0.00506817;-3.36265e-06
-1.40605e-06;0.00507495;-3.36167e-06
-1.40493e-06;0.00490064;-3.36069e-06
-1.40394e-06;0.00494149;-3.35972e-06
-1.40326e-06;0.00522424;-3.35874e-06
-1.40233e-06;0.0050115;-3.35776e-06
-1.40114e-06;0.00495147;-3.35679e-06
-1.40036e-06;0.00502216;-3.35581e-06
-1.39932e-06;0.00495007;-3.35483e-06
-1.39825e-06;0.00513809;-3.35386e-06
-1.3973e-06;0.00520112;-3.35288e-06
-1.39629e-06;0.0053308;-3.3519e-06
-1.39527e-06;0.00518639;-3.35093e-06
-1.39423e-06;0.00534978;-3.34995e-06
-1.39325e-06;0.0053196;-3.34897e-06
-1.39221e-06;0.00524854;-3.348e-06
-1.39125e-06;0.00527958;-3.34702e-06
-1.39048e-06;0.00530373;-3.34604e-06
-1.38914e-06;0.00535874;-3.34507e-06
-1.38832e-06;0.00540931;-3.34409e-06
-1.38738e-06;0.00535647;-3.34311e-06
-1.38653e-06;0.00552541;-3.34214e-06
-1.38549e-06;0.00544056;-3.34116e-06
-1.38432e-06;0.0053663;-3.34018e-06
-1.38348e-06;0.0054167;-3.33921e-06
-1.38244e-06;0.00548819;-3.33823e-06
-1.38139e-06;0.00527961;-3.33725e-06
-1.38018e-06;0.0052993;-3.33628e-06
-1.37932e-06;0.00533722;-3.3353e-06
-1.37839e-06;0.00515573;-3.33432e-06
-1.37738e-06;0.00547951;-3.33335e-06
-1.37638e-06;0.00545994;-3.33237e-06
-1.37519e-06;0.0052803;-3.33139e-06
-1.37447e-06;0.00531126;-3.33042e-06
-1.37352e-06;0.00544116;-3.32944e-06
-1.37243e-06;0.00548512;-3.32846e-06
-1.37133e-06;0.00544088;-3.32749e-06
-1.37065e-06;0.00532229;-3.32651e-06
-1.36929e-06;0.00537114;-3.32553e-06
-1.36834e-06;0.00522165;-3.32456e-06
-1.36773e-06;0.00518272;-3.32358e-06
-1.36653e-06;0.00532288;-3.3226e-06
