
// =========================================================================================================
// 2024-10-24, 14:45:56
//        Time [s]        Pos X [um]        Pos Y [um]        Pos Z [um]      Force A [uN]      Force B [uN]
// =========================================================================================================
          56.23000           0.01200          -0.00100        -476.93800          -0.50721          -0.00837
          56.24000           0.01200          -0.00100        -476.52500           0.25781          -0.01474
          56.25000           0.01100          -0.00100        -476.20000          -0.37971          -0.08479
          56.26000           0.01200           0.00000        -476.20000           0.00281           0.03621
          56.27000           0.01200           0.00000        -475.89900           0.64032           0.04258
          56.28000           0.01200           0.00000        -475.60100          -0.31595          -0.06568
          56.29000           0.01200          -0.00100        -475.60100          -0.37971           0.08079
          56.30000           0.01200           0.00000        -475.30800           0.00281          -0.11663
          56.31000           0.01200           0.00000        -475.14200           0.70407           0.03621
          56.32000           0.01200          -0.00100        -474.71500          -0.50721          -0.05932
          56.33000           0.01200           0.00000        -474.39200          -0.82597          -0.09753
          56.34000           0.01200          -0.00100        -474.08800          -0.50721          -0.07205
          56.35000           0.01200          -0.00100        -474.08800           0.06656          -0.02747
          56.36000           0.01200          -0.00100        -473.78800           0.19406          -0.04658
          56.37000           0.01200          -0.00100        -473.50700          -0.63471          -0.07842
          56.38000           0.01200          -0.00100        -473.50700          -0.63471           0.01711
          56.39000           0.01200          -0.00100        -473.33200           0.83158           0.06805
          56.40000           0.01200          -0.00100        -472.88200           0.06656           0.04895
          56.41000           0.01300          -0.00100        -472.57900           0.89533           0.01074
          56.42000           0.01200           0.00000        -472.57900          -1.27223           0.02347
          56.43000           0.01200          -0.00100        -472.28000           0.13031          -0.06568
          56.44000           0.01100          -0.00200        -471.98500           0.00281           0.07442
          56.45000           0.01200          -0.00100        -471.78500           0.38532          -0.02747
          56.46000           0.01200          -0.00100        -471.78500           0.76783           0.04258
          56.47000           0.01200          -0.00100        -471.43800           0.38532          -0.02110
          56.48000           0.01200          -0.00100        -471.43800          -0.76222          -0.02747
          56.49000           0.01100          -0.00100        -471.43800          -0.31595          -0.00837
          56.50000           0.01300          -0.00100        -471.07800           0.38532           0.02347
          56.51000           0.01300          -0.00100        -471.07800          -0.63471          -0.00837
          56.52000           0.01200          -0.00100        -470.77600          -0.44346          -0.09116
          56.53000           0.01300          -0.00200        -470.47100           0.44907           0.08716
          56.54000           0.01300          -0.00200        -470.18300           0.13031           0.07442
          56.55000           0.01300          -0.00100        -470.18300           0.25781           0.04895
          56.56000           0.01200          -0.00100        -470.01700           0.38532           0.01074
          56.57000           0.01300          -0.00100        -469.57400           0.44907           0.04895
          56.58000           0.01300          -0.00100        -469.57400           0.70407          -0.05932
          56.59000           0.01200          -0.00100        -469.26200          -0.37971          -0.08479
          56.60000           0.01300          -0.00100        -468.96000           0.89533           0.02984
          56.61000           0.01300          -0.00100        -468.66200           0.70407          -0.00837
          56.62000           0.01300          -0.00100        -468.66200           1.27784           0.03621
          56.63000           0.01300          -0.00100        -468.38300          -0.50721          -0.04658
          56.64000           0.01300          -0.00100        -468.19400          -1.01722          -0.02110
          56.65000           0.01300          -0.00100        -468.19400          -0.69846          -0.01474
          56.66000           0.01200          -0.00100        -467.74800           0.70407           0.05532
          56.67000           0.01200          -0.00100        -467.74800           0.06656           0.11263
          56.68000           0.01200          -0.00100        -467.44500           0.95908           0.03621
          56.69000           0.01300          -0.00200        -467.44500           0.44907          -0.04021
          56.70000           0.01300          -0.00100        -467.14500          -0.82597          -0.04658
          56.71000           0.01300          -0.00200        -466.84700           0.51282           0.07442
          56.72000           0.01300          -0.00200        -466.84700          -0.44346           0.02347
          56.73000           0.01200          -0.00100        -466.59100           0.76783           0.05532
          56.74000           0.01300          -0.00200        -466.36600           0.44907           0.06805
          56.75000           0.01200          -0.00100        -466.36600          -0.37971           0.02984
          56.76000           0.01300          -0.00100        -465.94300           0.44907           0.04258
          56.77000           0.01200          -0.00100        -465.63600           0.32156          -0.07205
          56.78000           0.01200          -0.00100        -465.63600          -1.39973          -0.05932
          56.79000           0.01200          -0.00100        -465.33500           1.40534           0.07442
          56.80000           0.01300          -0.00100        -465.04300          -0.37971          -0.05295
          56.81000           0.01300          -0.00100        -465.04300          -0.06095          -0.05295
          56.82000           0.01300           0.00000        -464.81600           0.06656           0.02984
          56.83000           0.01300           0.00000        -464.52700           0.19406          -0.05295
          56.84000           0.01300           0.00000        -464.14000           0.76783           0.08079
          56.85000           0.01400          -0.00100        -464.14000          -0.25220          -0.04658
          56.86000           0.01300          -0.00100        -463.83900          -0.44346          -0.02110
          56.87000           0.01300          -0.00100        -463.54100           1.27784           0.07442
          56.88000           0.01200           0.00000        -463.54100          -0.31595          -0.04658
          56.89000           0.01200           0.00000        -463.24900           1.02283          -0.02110
          56.90000           0.01300          -0.00100        -463.24900          -0.31595          -0.07205
          56.91000           0.01300          -0.00100        -463.05500           0.51282          -0.03384
          56.92000           0.01300          -0.00100        -462.68500           0.32156           0.08079
          56.93000           0.01300           0.00000        -462.68500           1.08658          -0.00200
          56.94000           0.01300          -0.00100        -462.34100           0.51282           0.08716
          56.95000           0.01300          -0.00100        -462.03800          -0.12470          -0.08479
          56.96000           0.01300          -0.00100        -462.03800           0.06656          -0.05295
          56.97000           0.01200          -0.00100        -461.74100           0.38532           0.07442
          56.98000           0.01300          -0.00100        -461.45400           0.25781           0.06805
          56.99000           0.01300          -0.00100        -461.30000          -0.06095           0.02984
          57.00000           0.01300          -0.00100        -461.30000          -0.31595          -0.08479
          57.01000           0.01300          -0.00100        -460.86100          -0.37971           0.01074
          57.02000           0.01300          -0.00100        -460.54500          -0.63471          -0.06568
          57.03000           0.01200           0.00000        -460.24500           0.44907           0.02347
          57.04000           0.01300           0.00000        -460.24500           0.44907           0.00437
          57.05000           0.01300          -0.00100        -460.24500          -0.06095           0.04895
          57.06000           0.01300          -0.00100        -459.94800           0.19406           0.03621
          57.07000           0.01300           0.00000        -459.67200           0.95908           0.08716
          57.08000           0.01300           0.00000        -459.67200           0.83158           0.04895
          57.09000           0.01300          -0.00100        -459.49100          -0.31595          -0.01474
          57.10000           0.01400          -0.00100        -459.04700           1.08658           0.09353
          57.11000           0.01300          -0.00100        -458.74500           0.25781           0.11263
          57.12000           0.01300          -0.00100        -458.74500           0.06656           0.04895
          57.13000           0.01300          -0.00100        -458.44400           1.15034           0.05532
          57.14000           0.01300          -0.00100        -458.14900          -0.44346          -0.09116
          57.15000           0.01300          -0.00100        -458.14900           1.15034           0.08079
          57.16000           0.01400          -0.00100        -457.90800           1.02283           0.07442
          57.17000           0.01400           0.00000        -457.90800           1.15034           0.07442
          57.18000           0.01300           0.00000        -457.62400          -0.50721          -0.07842
          57.19000           0.01300           0.00000        -457.23600           0.19406          -0.09116
          57.20000           0.01300           0.00000        -456.93800          -0.12470          -0.06568
          57.21000           0.01300           0.00000        -456.93800          -0.12470          -0.10389
          57.22000           0.01300           0.00000        -456.63900          -0.37971           0.06805
          57.23000           0.01400          -0.00100        -456.34700           0.64032           0.00437
          57.24000           0.01400          -0.00200        -456.34700          -0.25220          -0.02110
          57.25000           0.01400          -0.00100        -456.14500           0.13031          -0.05295
          57.26000           0.01400          -0.00100        -456.14500           0.06656           0.03621
          57.27000           0.01400          -0.00100        -455.79900           0.32156           0.01711
          57.28000           0.01400          -0.00100        -455.43600          -0.57096          -0.06568
          57.29000           0.01400          -0.00100        -455.13500          -0.50721          -0.08479
          57.30000           0.01400          -0.00100        -455.13500           0.64032           0.02347
          57.31000           0.01300          -0.00100        -454.83400           0.70407           0.02347
          57.32000           0.01300          -0.00100        -454.54100          -0.06095          -0.04658
          57.33000           0.01300          -0.00100        -454.37600           0.44907           0.04895
          57.34000           0.01400          -0.00100        -454.37600           1.34159           0.08079
          57.35000           0.01300           0.00000        -453.95300           0.32156          -0.07205
          57.36000           0.01300           0.00000        -453.95300          -0.63471          -0.05295
          57.37000           0.01300           0.00000        -453.62800          -0.44346          -0.05295
          57.38000           0.01300           0.00000        -453.62800           0.64032           0.06805
          57.39000           0.01300          -0.00100        -453.32700          -0.25220          -0.05932
          57.40000           0.01200          -0.00100        -453.02500           0.76783           0.07442
          57.41000           0.01300          -0.00100        -453.02500          -0.69846          -0.02110
          57.42000           0.01300           0.00000        -452.74600           0.70407           0.06168
          57.43000           0.01300           0.00000        -452.56700          -0.69846          -0.02747
          57.44000           0.01300           0.00000        -452.56700          -0.06095          -0.02110
          57.45000           0.01300           0.00000        -452.12300           0.89533           0.04258
          57.46000           0.01300           0.00000        -451.81900          -0.76222          -0.00837
          57.47000           0.01300           0.00000        -451.52000           0.57657           0.07442
          57.48000           0.01300          -0.00100        -451.52000          -0.31595          -0.03384
          57.49000           0.01400           0.00000        -451.22400          -0.25220          -0.12300
          57.50000           0.01400           0.00000        -451.03200          -0.82597          -0.05295
          57.51000           0.01300          -0.00200        -450.66700           1.34159           0.03621
          57.52000           0.01300           0.00000        -450.66700           1.02283           0.03621
          57.53000           0.01300           0.00000        -450.31000          -0.88972          -0.04021
          57.54000           0.01300           0.00000        -450.31000          -0.37971          -0.02110
          57.55000           0.01300           0.00000        -450.00600          -0.06095           0.03621
          57.56000           0.01400           0.00000        -449.70000           0.51282          -0.03384
          57.57000           0.01400           0.00000        -449.41100          -0.82597          -0.04658
          57.58000           0.01400          -0.00100        -449.41100           0.44907          -0.02747
          57.59000           0.01300          -0.00100        -449.24500           0.06656          -0.04021
          57.60000           0.01300          -0.00100        -448.80200           0.38532           0.02347
          57.61000           0.01400          -0.00100        -448.49200           0.64032           0.02984
          57.62000           0.01400          -0.00100        -448.49200          -0.69846          -0.05932
          57.63000           0.01400          -0.00100        -448.18800          -0.06095          -0.02110
          57.64000           0.01400          -0.00100        -448.18800          -0.06095           0.04258
          57.65000           0.01300          -0.00200        -447.88300          -0.12470           0.02984
          57.66000           0.01300          -0.00200        -447.88300           0.00281          -0.02110
          57.67000           0.01400          -0.00200        -447.60500           0.38532          -0.05932
          57.68000           0.01400          -0.00200        -447.42700           0.38532          -0.00200
          57.69000           0.01400          -0.00200        -447.42700          -0.31595           0.04895
          57.70000           0.01300           0.00000        -446.98200          -0.18845          -0.00200
          57.71000           0.01400          -0.00100        -446.67600           1.27784           0.06168
          57.72000           0.01400          -0.00100        -446.67600           0.19406          -0.04658
          57.73000           0.01400          -0.00200        -446.37600           0.70407           0.05532
          57.74000           0.01300          -0.00100        -446.07900          -0.25220          -0.05932
          57.75000           0.01300          -0.00100        -446.07900          -0.76222          -0.00837
          57.76000           0.01400          -0.00100        -445.81300          -0.76222           0.04895
          57.77000           0.01400          -0.00100        -445.60600          -0.44346          -0.07842
          57.78000           0.01500          -0.00100        -445.17400           0.70407           0.03621
          57.79000           0.01500          -0.00100        -445.17400           0.89533           0.04258
          57.80000           0.01300          -0.00100        -444.87000           1.08658           0.02984
          57.81000           0.01300          -0.00100        -444.57200          -0.31595          -0.09116
          57.82000           0.01300           0.00000        -444.57200           1.27784           0.06805
          57.83000           0.01400           0.00000        -444.27600          -0.06095          -0.06568
          57.84000           0.01400           0.00000        -444.02100          -0.25220          -0.00200
          57.85000           0.01300           0.00000        -444.02100           0.70407           0.05532
          57.86000           0.01300           0.00000        -443.79600           0.38532          -0.07205
          57.87000           0.01300           0.00000        -443.79600           0.32156           0.07442
          57.88000           0.01300           0.00000        -443.37400           0.38532           0.03621
          57.89000           0.01400          -0.00100        -443.37400           0.64032          -0.04658
          57.90000           0.01400          -0.00100        -443.07000           0.13031          -0.06568
          57.91000           0.01400          -0.00100        -443.07000          -0.18845           0.02347
          57.92000           0.01400          -0.00100        -442.77000           0.64032           0.08079
          57.93000           0.01400          -0.00100        -442.77000          -0.82597          -0.02110
          57.94000           0.01400          -0.00100        -442.48000           0.13031           0.06168
          57.95000           0.01400          -0.00100        -442.28000          -0.18845          -0.07842
          57.96000           0.01400          -0.00100        -442.28000           0.70407           0.07442
          57.97000           0.01300          -0.00100        -441.94500          -0.76222          -0.04021
          57.98000           0.01300          -0.00100        -441.58000          -0.63471          -0.08479
          57.99000           0.01300          -0.00100        -441.28100           0.38532           0.07442
          58.00000           0.01300          -0.00200        -441.28100          -0.18845          -0.07205
          58.01000           0.01300          -0.00100        -440.98500           0.25781           0.10626
          58.02000           0.01300          -0.00100        -440.69600          -0.25220          -0.03384
          58.03000           0.01300          -0.00100        -440.69600           0.64032           0.02347
          58.04000           0.01400          -0.00100        -440.52400           0.76783           0.07442
          58.05000           0.01300           0.00000        -440.08600          -0.25220          -0.05295
          58.06000           0.01300           0.00000        -439.77700           0.57657           0.03621
          58.07000           0.01300          -0.00100        -439.77700          -0.63471          -0.03384
          58.08000           0.01400          -0.00100        -439.47700           0.83158          -0.04658
          58.09000           0.01300          -0.00100        -439.18000           0.76783           0.01711
          58.10000           0.01300          -0.00100        -438.90500          -0.63471          -0.05932
          58.11000           0.01300          -0.00100        -438.90500           0.25781           0.02984
          58.12000           0.01300          -0.00100        -438.72000          -0.37971          -0.00837
          58.13000           0.01400           0.00000        -438.28100          -0.50721          -0.02110
          58.14000           0.01300           0.00000        -438.28100           0.70407           0.05532
          58.15000           0.01300           0.00000        -437.97400           0.13031          -0.04021
          58.16000           0.01300           0.00000        -437.66700          -0.88972          -0.09753
          58.17000           0.01400           0.00000        -437.37500           0.76783           0.09353
          58.18000           0.01400           0.00000        -437.12300          -0.25220           0.01711
          58.19000           0.01400           0.00000        -437.12300           1.08658           0.05532
          58.20000           0.01300          -0.00100        -436.89300           0.00281           0.09990
          58.21000           0.01400          -0.00100        -436.47600           1.15034           0.08079
          58.22000           0.01400          -0.00100        -436.47600           0.19406          -0.04021
          58.23000           0.01400          -0.00200        -436.17400           0.38532          -0.09116
          58.24000           0.01300          -0.00200        -436.17400          -0.63471          -0.04658
          58.25000           0.01400          -0.00100        -435.87800          -0.44346          -0.02747
          58.26000           0.01400          -0.00100        -435.87800          -0.06095          -0.04021
          58.27000           0.01400          -0.00100        -435.58300          -0.06095          -0.02747
          58.28000           0.01400          -0.00100        -435.34500          -0.88972          -0.00837
          58.29000           0.01400           0.00000        -435.34500          -0.25220          -0.02110
          58.30000           0.01400           0.00000        -435.07400           0.57657           0.08079
          58.31000           0.01400          -0.00100        -434.67300          -0.88972           0.02984
          58.32000           0.01400          -0.00100        -434.37000           1.02283           0.08079
          58.33000           0.01400          -0.00100        -434.37000          -0.37971          -0.00200
          58.34000           0.01400           0.00000        -434.06900          -0.18845           0.03621
          58.35000           0.01400          -0.00100        -433.77600           0.32156           0.05532
          58.36000           0.01400          -0.00100        -433.61200           0.00281          -0.04021
          58.37000           0.01400          -0.00100        -433.61200           0.25781           0.05532
          58.38000           0.01400          -0.00100        -433.61200           0.25781           0.08716
          58.39000           0.01400          -0.00100        -433.61200          -0.44346          -0.05295
          58.40000           0.01400          -0.00100        -433.18300          -0.12470           0.08079
          58.41000           0.01400          -0.00100        -432.85900          -0.18845          -0.10389
          58.42000           0.01400          -0.00100        -432.85900          -0.82597          -0.03384
          58.43000           0.01500           0.00000        -432.55800          -0.37971           0.06168
          58.44000           0.01500           0.00000        -432.26100           0.25781           0.03621
          58.45000           0.01400          -0.00100        -431.99100           0.70407           0.06168
          58.46000           0.01400          -0.00100        -431.99100           0.13031          -0.02747
          58.47000           0.01400          -0.00100        -431.79000           0.19406          -0.05295
          58.48000           0.01400           0.00000        -431.35500          -0.69846          -0.07205
          58.49000           0.01300          -0.00100        -431.05300           0.70407           0.08716
          58.50000           0.01300          -0.00100        -431.05300          -0.88972          -0.02747
          58.51000           0.01300          -0.00100        -430.75300          -0.25220          -0.02110
          58.52000           0.01300          -0.00100        -430.75300          -0.31595          -0.07842
          58.53000           0.01400          -0.00100        -430.75300           0.83158           0.03621
          58.54000           0.01400           0.00000        -430.45500           0.64032          -0.07842
          58.55000           0.01400           0.00000        -430.26700           0.70407           0.01711
          58.56000           0.01400           0.00000        -430.26700           0.76783           0.08079
          58.57000           0.01400          -0.00100        -429.89000           0.19406          -0.04658
          58.58000           0.01400          -0.00100        -429.89000           0.51282          -0.07842
          58.59000           0.01300          -0.00100        -429.54000           0.51282           0.02347
          58.60000           0.01300          -0.00100        -429.23700           0.13031          -0.05295
          58.61000           0.01300          -0.00100        -429.23700          -0.18845          -0.07842
          58.62000           0.01300          -0.00100        -428.93800           0.89533          -0.01474
          58.63000           0.01400          -0.00100        -428.64600          -0.06095           0.07442
          58.64000           0.01400          -0.00100        -428.64600           0.44907           0.02984
          58.65000           0.01400          -0.00100        -428.03900           0.57657           0.07442
          58.66000           0.01400          -0.00100        -428.03900           0.25781           0.08716
          58.67000           0.01400          -0.00100        -427.72500           0.64032          -0.00200
          58.68000           0.01400          -0.00100        -427.42300          -0.18845          -0.02747
          58.69000           0.01400          -0.00100        -427.12500          -0.18845           0.05532
          58.70000           0.01400          -0.00100        -427.12500           0.38532          -0.04021
          58.71000           0.01400          -0.00100        -426.84200          -0.82597          -0.03384
          58.72000           0.01400          -0.00100        -426.67300           1.15034           0.02347
          58.73000           0.01500          -0.00100        -426.67300           0.06656           0.05532
          58.74000           0.01400          -0.00100        -426.22500          -0.31595          -0.00200
          58.75000           0.01400          -0.00100        -425.92100          -0.57096          -0.10389
          58.76000           0.01400          -0.00100        -425.92100           0.70407          -0.00200
          58.77000           0.01400           0.00000        -425.61700           0.25781           0.04895
          58.78000           0.01400           0.00000        -425.31800           0.44907          -0.05295
          58.79000           0.01400           0.00000        -425.31800          -0.50721          -0.06568
          58.80000           0.01400           0.00000        -425.04300           0.38532          -0.05932
          58.81000           0.01400           0.00000        -425.04300          -0.82597          -0.07842
          58.82000           0.01400           0.00000        -424.86000           0.95908           0.06168
          58.83000           0.01500           0.00000        -424.41900          -0.44346           0.00437
          58.84000           0.01500           0.00000        -424.41900          -0.25220          -0.05295
          58.85000           0.01500          -0.00100        -424.11500           0.25781           0.06168
          58.86000           0.01500          -0.00100        -423.81800           0.57657           0.04895
          58.87000           0.01400          -0.00100        -423.81800          -0.57096          -0.02747
          58.88000           0.01400          -0.00100        -423.52200           1.08658           0.08716
          58.89000           0.01400          -0.00100        -423.25600          -0.44346          -0.04021
          58.90000           0.01400          -0.00100        -423.25600          -0.12470          -0.05932
          58.91000           0.01400          -0.00100        -423.25600          -0.63471          -0.00200
          58.92000           0.01500           0.00000        -423.05600           1.53285           0.08079
          58.93000           0.01500           0.00000        -422.62300           0.13031          -0.04021
          58.94000           0.01500           0.00000        -422.32400           0.95908           0.08079
          58.95000           0.01500           0.00000        -422.02900          -0.57096          -0.06568
          58.96000           0.01500           0.00000        -422.02900           0.44907           0.05532
          58.97000           0.01500           0.00000        -421.73500           1.02283           0.02984
          58.98000           0.01500           0.00000        -421.73500          -0.06095          -0.05295
          58.99000           0.01400           0.00000        -421.51000          -0.76222           0.00437
          59.00000           0.01500           0.00000        -421.22400           0.89533           0.07442
          59.01000           0.01500           0.00000        -420.83700           1.27784           0.02347
          59.02000           0.01500           0.00000        -420.83700           0.38532          -0.04021
          59.03000           0.01500           0.00000        -420.53400           0.95908           0.07442
          59.04000           0.01500          -0.00100        -420.23300           1.21409           0.01074
          59.05000           0.01500          -0.00100        -419.94400           0.44907          -0.08479
          59.06000           0.01500           0.00000        -419.78100          -0.88972           0.01074
          59.07000           0.01500          -0.00100        -419.34600          -0.06095           0.01711
          59.08000           0.01500           0.00000        -419.34600          -0.25220           0.04895
          59.09000           0.01500           0.00000        -419.03200           1.21409           0.00437
          59.10000           0.01400           0.00000        -419.03200           0.25781           0.06805
          59.11000           0.01400          -0.00100        -418.73100          -0.37971          -0.04021
          59.12000           0.01400          -0.00100        -418.43600           0.32156           0.07442
          59.13000           0.01400          -0.00200        -418.15500          -0.25220          -0.09753
          59.14000           0.01400          -0.00200        -418.15500           0.19406           0.04895
          59.15000           0.01400          -0.00100        -417.95200           0.51282          -0.06568
          59.16000           0.01400          -0.00100        -417.51600          -0.57096          -0.05932
          59.17000           0.01400          -0.00100        -417.51600           1.21409           0.11263
          59.18000           0.01400          -0.00100        -417.21600          -0.37971          -0.04658
          59.19000           0.01300          -0.00100        -417.21600           0.70407           0.05532
          59.20000           0.01400          -0.00100        -416.91600          -0.06095          -0.06568
          59.21000           0.01400          -0.00100        -416.62100           0.57657           0.02984
          59.22000           0.01400          -0.00100        -416.35200           1.08658           0.06168
          59.23000           0.01400          -0.00200        -416.35200           0.06656          -0.04021
          59.24000           0.01400          -0.00100        -416.15800           0.70407           0.06805
          59.25000           0.01500          -0.00100        -415.72300           1.15034           0.04895
          59.26000           0.01400          -0.00100        -415.72300           1.02283           0.07442
          59.27000           0.01400          -0.00100        -415.41900           1.27784           0.08079
          59.28000           0.01400          -0.00100        -415.41900           0.32156           0.04258
          59.29000           0.01400           0.00000        -415.41900           0.06656           0.04895
          59.30000           0.01400           0.00000        -415.11600          -0.69846          -0.02747
          59.31000           0.01400          -0.00100        -414.82100          -0.57096          -0.02747
          59.32000           0.01400          -0.00100        -414.82100           0.13031           0.01711
          59.33000           0.01400          -0.00100        -414.56500           0.00281           0.04258
          59.34000           0.01400          -0.00100        -414.33200           0.19406           0.00437
          59.35000           0.01400          -0.00100        -413.91300           0.57657           0.06805
          59.36000           0.01400          -0.00100        -413.91300           0.51282           0.05532
          59.37000           0.01500          -0.00100        -413.61000           1.15034          -0.00200
          59.38000           0.01500          -0.00100        -413.30700           0.06656          -0.08479
          59.39000           0.01400          -0.00100        -413.30700          -0.57096          -0.03384
          59.40000           0.01400          -0.00100        -413.00700           0.06656          -0.05295
          59.41000           0.01400          -0.00100        -412.85000          -0.06095          -0.06568
          59.42000           0.01400          -0.00200        -412.85000           0.44907           0.04895
          59.43000           0.01400          -0.00200        -412.85000           0.19406           0.08716
          59.44000           0.01400          -0.00100        -412.41200          -0.57096          -0.02747
          59.45000           0.01500          -0.00100        -412.09600           0.38532           0.06168
          59.46000           0.01400          -0.00100        -411.79700           1.46909           0.08079
          59.47000           0.01400          -0.00100        -411.79700           0.06656           0.06168
          59.48000           0.01400          -0.00100        -411.50100           1.46909           0.08079
          59.49000           0.01400          -0.00100        -411.23200           0.13031          -0.02747
          59.50000           0.01400          -0.00100        -411.23200           0.51282           0.00437
          59.51000           0.01500           0.00000        -411.03400           0.89533           0.07442
          59.52000           0.01400          -0.00200        -410.59400          -1.20848          -0.01474
          59.53000           0.01400          -0.00200        -410.59400           0.76783          -0.06568
          59.54000           0.01400          -0.00100        -410.28700           0.70407           0.00437
          59.55000           0.01400          -0.00200        -409.98700           0.51282           0.05532
          59.56000           0.01400          -0.00200        -409.98700           0.25781          -0.07205
          59.57000           0.01400          -0.00100        -409.69100          -0.31595          -0.06568
          59.58000           0.01400          -0.00200        -409.49300           0.57657          -0.04021
          59.59000           0.01500          -0.00100        -409.14100           0.00281          -0.05295
          59.60000           0.01500          -0.00100        -409.14100           0.70407           0.02347
          59.61000           0.01500          -0.00100        -408.78000          -0.44346          -0.05932
          59.62000           0.01600          -0.00100        -408.47500          -0.18845           0.00437
          59.63000           0.01600          -0.00100        -408.47500           0.38532          -0.04021
          59.64000           0.01500          -0.00100        -408.17500           0.06656           0.05532
          59.65000           0.01500          -0.00200        -408.17500           1.15034           0.02347
          59.66000           0.01500          -0.00200        -407.87800          -0.18845          -0.01474
          59.67000           0.01500          -0.00100        -407.71700           0.89533           0.04895
          59.68000           0.01500          -0.00200        -407.27600          -0.95347          -0.06568
          59.69000           0.01500          -0.00100        -407.27600          -0.12470          -0.00837
          59.70000           0.01500          -0.00100        -407.27600           0.06656          -0.04021
          59.71000           0.01500          -0.00100        -406.95900           1.02283           0.06805
          59.72000           0.01500          -0.00200        -406.66000          -0.82597          -0.04658
          59.73000           0.01500          -0.00200        -406.66000          -0.06095          -0.05295
          59.74000           0.01400          -0.00100        -406.36300          -0.18845           0.04895
          59.75000           0.01400          -0.00100        -406.07500          -0.06095           0.02347
          59.76000           0.01500          -0.00100        -406.07500          -1.01722          -0.09116
          59.77000           0.01500          -0.00100        -405.91100           0.00281          -0.02110
          59.78000           0.01500          -0.00100        -405.45900          -0.37971          -0.04658
          59.79000           0.01500          -0.00100        -405.15600           0.51282           0.08716
          59.80000           0.01500          -0.00100        -405.15600          -0.18845          -0.05295
          59.81000           0.01500          -0.00200        -404.85600          -0.63471          -0.05932
          59.82000           0.01500          -0.00100        -404.56000           0.64032          -0.07205
          59.83000           0.01500          -0.00200        -404.27800          -0.44346          -0.10389
          59.84000           0.01500          -0.00200        -404.27800           0.57657           0.05532
          59.85000           0.01400          -0.00100        -404.11100           0.64032           0.06168
          59.86000           0.01500          -0.00100        -404.11100           0.51282           0.09353
          59.87000           0.01500          -0.00200        -403.66400           0.38532           0.08716
          59.88000           0.01500          -0.00200        -403.66400          -0.50721          -0.00837
          59.89000           0.01400          -0.00100        -403.36300          -0.25220          -0.05932
          59.90000           0.01500          -0.00100        -403.05500          -0.95347          -0.03384
          59.91000           0.01500           0.00000        -402.76200           0.70407           0.03621
          59.92000           0.01500           0.00000        -402.49100           0.76783           0.08079
          59.93000           0.01500          -0.00100        -402.30600           0.76783           0.06168
          59.94000           0.01500          -0.00100        -401.86600           0.44907          -0.00200
          59.95000           0.01500          -0.00100        -401.86600           0.00281           0.01074
          59.96000           0.01500          -0.00100        -401.56400           1.02283          -0.00837
          59.97000           0.01400          -0.00200        -401.56400          -0.63471           0.01074
          59.98000           0.01500          -0.00100        -401.26500           0.57657           0.05532
          59.99000           0.01500          -0.00100        -401.26500           0.95908           0.06168
          60.00000           0.01500          -0.00100        -400.97200          -0.50721          -0.03384
          60.01000           0.01400          -0.00200        -400.75000           1.02283           0.06168
          60.02000           0.01500          -0.00100        -400.45400           0.64032           0.05532
          60.03000           0.01500          -0.00100        -400.45400           0.19406          -0.09116
          60.04000           0.01500          -0.00100        -400.45400           0.57657           0.04895
          60.05000           0.01500          -0.00100        -400.06700           0.00281          -0.09753
          60.06000           0.01500          -0.00100        -399.76400          -0.57096          -0.05295
          60.07000           0.01500          -0.00100        -399.76400           0.89533           0.07442
          60.08000           0.01600          -0.00100        -399.46500          -0.88972          -0.06568
          60.09000           0.01500          -0.00100        -399.17600          -0.25220          -0.09116
          60.10000           0.01500          -0.00100        -399.01900           0.38532           0.06805
          60.11000           0.01500          -0.00100        -399.01900          -0.25220          -0.09116
          60.12000           0.01500          -0.00100        -398.58000          -0.06095          -0.02747
          60.13000           0.01500          -0.00100        -398.26700          -0.06095          -0.04658
          60.14000           0.01500          -0.00100        -398.26700           0.51282          -0.07205
          60.15000           0.01500          -0.00100        -397.96300          -0.63471          -0.07205
          60.16000           0.01500          -0.00100        -397.96300           0.32156          -0.05295
          60.17000           0.01500          -0.00100        -397.66300           0.06656           0.06168
          60.18000           0.01500          -0.00100        -397.66300           0.70407           0.05532
          60.19000           0.01500          -0.00100        -397.38200          -0.31595           0.03621
          60.20000           0.01500          -0.00100        -397.22000           1.08658           0.08716
          60.21000           0.01500          -0.00100        -397.22000          -0.63471          -0.05932
          60.22000           0.01500          -0.00100        -396.77100           0.89533          -0.05295
          60.23000           0.01600          -0.00100        -396.46800          -0.31595          -0.05295
          60.24000           0.01600          -0.00100        -396.16900          -0.12470          -0.05932
          60.25000           0.01500          -0.00100        -396.16900           0.89533           0.08079
          60.26000           0.01500          -0.00100        -395.87300           0.38532          -0.01474
          60.27000           0.01500          -0.00100        -395.59000          -0.37971          -0.06568
          60.28000           0.01500          -0.00100        -395.59000          -0.44346          -0.05932
          60.29000           0.01500          -0.00100        -395.39900           0.25781           0.07442
          60.30000           0.01500          -0.00200        -394.95700           1.34159           0.03621
          60.31000           0.01500          -0.00200        -394.95700          -0.37971          -0.06568
          60.32000           0.01500          -0.00100        -394.65500           0.64032           0.06805
          60.33000           0.01500          -0.00100        -394.65500           0.25781          -0.01474
          60.34000           0.01500          -0.00100        -394.35300          -1.08097          -0.02747
